Cefoperazone	Clindamycin	Streptomycin	ko	gene	pathway
0.372881355932203	0.338983050847458	0.288135593220339	none	LysR_family_transcriptional_regulator	none
0.603658536585366	0.170731707317073	0.225609756097561	none	nitrilase/cyanide_hydratase_and_apolipoprotein_N-acyltransferase	none
0.613861386138614	0.158415841584158	0.227722772277228	K10974	cytosine_permease	none
0.481132075471698	0.292452830188679	0.226415094339623	K01876	aspS;_aspartyl-tRNA_ligase_(EC:6.1.1.12)	Aminoacyl-tRNA_biosynthesis;Genetic_Information_Processing;Translation
0.455882352941176	0.308823529411765	0.235294117647059	K01892	hisS;_Histidyl-tRNA_synthetase_(Histidine--tRNA_ligase)_(HisRS)_(EC:6.1.1.21)	Aminoacyl-tRNA_biosynthesis;Genetic_Information_Processing;Translation
0.440677966101695	0.305084745762712	0.254237288135593	K02495	hemZ;_coproporphyrinogen_III_oxidase_(EC:1.3.99.22)	Porphyrin_and_chlorophyll_metabolism;Metabolism;Metabolism_of_cofactors_and_vitamins|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.421875	0.296875	0.28125	none	hydrolase_beta-lactamase-like	none
0.394736842105263	0.342105263157895	0.263157894736842	K07560	dtd;_D-tyrosyl-tRNA(Tyr)_deacylase_(EC:3.1.-.-)	none
0.484848484848485	0.303030303030303	0.212121212121212	K00951	relA;_GTP_pyrophosphokinase_(RelA/SpoT)_(EC:2.7.6.5)	Purine_metabolism;Metabolism;Nucleotide_metabolism
0.5	0.25	0.25	K00759	apt;_adenine_phosphoribosyltransferase_(APRT)_(EC:2.4.2.7)	Purine_metabolism;Metabolism;Nucleotide_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.470588235294118	0.235294117647059	0.294117647058824	K07462	recJ;_ssDNA-specific_exonuclease_RecJ_(EC:3.1.-.-)	Base_excision_repair;Genetic_Information_Processing;Replication_and_repair|Mismatch_repair;Genetic_Information_Processing;Replication_and_repair|Homologous_recombination;Genetic_Information_Processing;Replication_and_repair
0.5	0.25	0.25	K03688	ubiquinone_biosynthesis_protein	Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.431372549019608	0.254901960784314	0.313725490196078	none	acyltransferase	none
0.536585365853659	0.268292682926829	0.195121951219512	K06871	radical_SAM-family_protein	none
0.36	0.24	0.4	none	agrD;_Autoinducer_prepeptide	none
0.380952380952381	0.285714285714286	0.333333333333333	K07813	agrB;_accessory_gene_regulator	Two-component_system;Environmental_Information_Processing;Signal_transduction
0.2	0.288888888888889	0.511111111111111	none	hypothetical_protein	none
0.153846153846154	0.432692307692308	0.413461538461538	none	hypothetical_protein	none
0.470588235294118	0.294117647058824	0.235294117647059	none	signaling_protein	none
0.461538461538462	0.230769230769231	0.307692307692308	none	diguanylate_kinase_signaling_protein_(EC:2.7.7.65)	none
0.550724637681159	0.285024154589372	0.164251207729469	K08483	ptsI;_phosphoenolpyruvate-protein_phosphotransferase_(EC:2.7.3.9)	Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.55	0.270833333333333	0.179166666666667	K11189	ptsH;_PTS_system_HPr_protein	none
0.434210526315789	0.302631578947368	0.263157894736842	K07001	acyl_transferase/phospholipase	none
0.294117647058824	0.352941176470588	0.352941176470588	none	N6_adenine-specific_DNA_methyltransferase,_N12_class_(EC:2.1.1.72)	none
0.354838709677419	0.258064516129032	0.387096774193548	none	Rrf2_family_transcriptional_regulator	none
0.333333333333333	0.208333333333333	0.458333333333333	none	signaling_protein	none
0.132075471698113	0.320754716981132	0.547169811320755	K01448	N-acetylmuramoyl-L-alanine_amidase_(EC:3.5.1.28)	none
0.117647058823529	0.411764705882353	0.470588235294118	K00806	uppS;_undecaprenyl_pyrophosphate_synthetase_(EC:2.5.1.31)	Terpenoid_backbone_biosynthesis;Metabolism;Metabolism_of_terpenoids_and_polyketides|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.214285714285714	0.392857142857143	0.392857142857143	none	lipoprotein	none
0.5	0.25	0.25	K07024	hydrolase,_HAD_superfamily,_IIB_subfamily_(EC:3.1.3.-)	none
0.5	0.333333333333333	0.166666666666667	none	LytR_family_transcriptional_regulator	none
0.538461538461538	0.326923076923077	0.134615384615385	none	LytR_family_transcriptional_regulator	none
0.45360824742268	0.360824742268041	0.185567010309278	none	cell_surface_protein	none
0.431818181818182	0.378787878787879	0.189393939393939	none	cell-wall_hydrolase	none
0.6	0.24	0.16	none	polysaccharide_biosynthesis_protein	none
0.565217391304348	0.282608695652174	0.152173913043478	none	group_1_glycosyl_transferase	none
0.571428571428571	0.285714285714286	0.142857142857143	K00012	rkpK;_UDP-glucose_6-dehydrogenase_(EC:1.1.1.22)	Pentose_and_glucuronate_interconversions;Metabolism;Carbohydrate_metabolism|Ascorbate_and_aldarate_metabolism;Metabolism;Carbohydrate_metabolism|Starch_and_sucrose_metabolism;Metabolism;Carbohydrate_metabolism|Amino_sugar_and_nucleotide_sugar_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.538461538461538	0.307692307692308	0.153846153846154	K16698	tuaG;_family_2_glycosyl_transferase_(EC:2.4.1.-)	none
0.5	0.295454545454545	0.204545454545455	none	family_2_glycosyl_transferase	none
0.518518518518518	0.296296296296296	0.185185185185185	none	family_2_glycosyl_transferase_(EC:2.4.1.-)	none
0.525	0.325	0.15	none	glycerophosphotransferase	none
0.55	0.3	0.15	none	family_2_glycosyl_transferase	none
0.515151515151515	0.303030303030303	0.181818181818182	none	membrane_protein	none
0.591836734693878	0.244897959183673	0.163265306122449	none	glycosyl_transferase_family_protein	none
0.611111111111111	0.25	0.138888888888889	K00971	manC;_mannose-1-phosphate_guanylyltransferase_(EC:2.7.7.22)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Amino_sugar_and_nucleotide_sugar_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.612903225806452	0.258064516129032	0.129032258064516	K01835	pgm;_phosphoglucomutase_(EC:5.4.2.2)	Glycolysis_/_Gluconeogenesis;Metabolism;Carbohydrate_metabolism|Pentose_phosphate_pathway;Metabolism;Carbohydrate_metabolism|Galactose_metabolism;Metabolism;Carbohydrate_metabolism|Purine_metabolism;Metabolism;Nucleotide_metabolism|Starch_and_sucrose_metabolism;Metabolism;Carbohydrate_metabolism|Amino_sugar_and_nucleotide_sugar_metabolism;Metabolism;Carbohydrate_metabolism|Streptomycin_biosynthesis;Metabolism;Biosynthesis_of_other_secondary_metabolites|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps
0.615384615384615	0.269230769230769	0.115384615384615	K03980	mviN;_transmembrane_virulence_factor,_MviN_family_protein	Peptidoglycan_biosynthesis;Metabolism;Glycan_biosynthesis_and_metabolism
0.617647058823529	0.235294117647059	0.147058823529412	none	cell_wall_binding_protein	none
0.391304347826087	0.234782608695652	0.373913043478261	none	glycosyl_transferase_family_protein	none
0.544554455445545	0.316831683168317	0.138613861386139	K01448	N-acetylmuramoyl-L-alanine_amidase,autolysin_(EC:3.5.1.28)	none
0.5	0.25	0.25	none	membrane_protein	none
0.181818181818182	0.181818181818182	0.636363636363636	none	cell_surface_protein	none
0.405228758169935	0.294117647058824	0.300653594771242	none	cwp84;_cell_surface_protein_(EC:3.4.22.15)	none
0.304147465437788	0.258064516129032	0.43778801843318	none	cwp66;_cell_surface_protein	none
0.422680412371134	0.278350515463918	0.298969072164948	none	LmbE-like_deacetylase	none
0.356877323420074	0.267657992565056	0.37546468401487	none	cell_wall_binding_protein	none
0.587301587301587	0.285714285714286	0.126984126984127	K03070	secA2;_protein_translocase_subunit_secA_2	Protein_export;Genetic_Information_Processing;Folding,_sorting_and_degradation|Bacterial_secretion_system;Environmental_Information_Processing;Membrane_transport
0.31966081640702	0.393413527903766	0.286925655689213	none	slpA;_precursor_of_the_S-layer_proteins	none
0.428571428571429	0.285714285714286	0.285714285714286	none	cell_wall_binding_protein	none
0.275	0.25	0.475	none	cell_wall_binding_protein	none
0.611111111111111	0.166666666666667	0.222222222222222	none	cell_surface_protein	none
0.655172413793103	0.172413793103448	0.172413793103448	none	calcium-binding_adhesion_protein	none
0.230769230769231	0.538461538461538	0.230769230769231	none	cell_wall_binding_protein	none
0.345454545454545	0.318181818181818	0.336363636363636	none	hypothetical_protein	none
0.0576923076923077	0.346153846153846	0.596153846153846	none	membrane_protein	none
0.457446808510638	0.292553191489362	0.25	K03210	hypothetical_protein	Protein_export;Genetic_Information_Processing;Folding,_sorting_and_degradation|Bacterial_secretion_system;Environmental_Information_Processing;Membrane_transport
0.444444444444444	0.355555555555556	0.2	none	tgt;_Queuine_tRNA-ribosyltransferase_(tRNA-guanine_transglycosylase)_(Guanine_insertion_enzyme)_(EC:2.4.2.29)	none
0.466666666666667	0.3	0.233333333333333	none	membrane_protein	none
0.478260869565217	0.347826086956522	0.173913043478261	K07568	queA;_S-adenosylmethionine--tRNA_ribosyltransferase-isomerase_(EC:5.-.-.-)	none
0.466666666666667	0.266666666666667	0.266666666666667	K03551	ruvB;_Holliday_junction_DNA_helicase_RuvB_(EC:3.6.1.-)	Homologous_recombination;Genetic_Information_Processing;Replication_and_repair
0.545454545454545	0.272727272727273	0.181818181818182	none	ruvA;_Holliday_junction_ATP-dependent_DNA_helicase_RuvA_(EC:3.6.1.-)	none
0.5	0.25	0.25	K01159	ruvC;_Holliday_junction_resolvase_(EC:3.1.22.4)	Homologous_recombination;Genetic_Information_Processing;Replication_and_repair
0	0.407407407407407	0.592592592592593	none	hypothetical_protein	none
0	0.480769230769231	0.519230769230769	none	hypothetical_protein	none
0.333333333333333	0.5	0.166666666666667	none	membrane_protein	none
0	0.142857142857143	0.857142857142857	none	hypothetical_protein	none
0.5	0.2	0.3	none	GntR_family_transcriptional_regulator	none
0.282051282051282	0.282051282051282	0.435897435897436	none	hypothetical_protein	none
0.136986301369863	0.589041095890411	0.273972602739726	none	hypothetical_protein	none
0.4375	0.375	0.1875	K06147	ABC_transporter_multidrug-family_ATP-binding/permease_(EC:3.6.3.-)	none
0.470588235294118	0.294117647058824	0.235294117647059	none	ABC_transporter_multidrug-family_ATP-binding/permease_(EC:3.6.3.-)	none
0.12280701754386	0.280701754385965	0.596491228070175	none	amino_acid_racemase	none
0.08	0.28	0.64	none	hypothetical_protein	none
0.12	0.24	0.64	none	membrane_protein	none
0.0869565217391304	0.304347826086957	0.608695652173913	K01295	glutamate_carboxypeptidase,_M20_family_(EC:3.4.17.11)	none
0.3125	0.25	0.4375	none	hypothetical_protein	none
0.5	0.227272727272727	0.272727272727273	none	flavodoxin	none
0.411764705882353	0.294117647058824	0.294117647058824	none	aldolase	none
0.384615384615385	0.307692307692308	0.307692307692308	none	MarR_family_transcriptional_regulator	none
0.0684931506849315	0.383561643835616	0.547945205479452	K11358	aspartate_aminotransferase_(EC:2.6.1.1)	Alanine,_aspartate_and_glutamate_metabolism;Metabolism;Amino_acid_metabolism|Cysteine_and_methionine_metabolism;Metabolism;Amino_acid_metabolism|Arginine_and_proline_metabolism;Metabolism;Amino_acid_metabolism|Tyrosine_metabolism;Metabolism;Amino_acid_metabolism|Phenylalanine_metabolism;Metabolism;Amino_acid_metabolism|Phenylalanine,_tyrosine_and_tryptophan_biosynthesis;Metabolism;Amino_acid_metabolism|Novobiocin_biosynthesis;Metabolism;Biosynthesis_of_other_secondary_metabolites|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|2-Oxocarboxylic_acid_metabolism;Metabolism;Global_and_overview_maps|Biosynthesis_of_amino_acids;Metabolism;Global_and_overview_maps
0.275862068965517	0.172413793103448	0.551724137931034	none	membrane_protein	none
0.202797202797203	0.258741258741259	0.538461538461538	none	hypothetical_protein	none
0.125	0.375	0.5	none	adhesin	none
0.2	0.3	0.5	none	cation_efflux_protein	none
0	0.5	0.5	none	calcium-transporting_ATPase_(EC:3.6.3.8)	none
0.3125	0.3125	0.375	K01875	serS1;_seryl-tRNA_ligase_(EC:6.1.1.11)	Aminoacyl-tRNA_biosynthesis;Genetic_Information_Processing;Translation
0.0909090909090909	0.454545454545455	0.454545454545455	K07047	amidohydrolase	none
0.162393162393162	0.273504273504274	0.564102564102564	K01501	nitrilase_(EC:3.5.5.1)	Tryptophan_metabolism;Metabolism;Amino_acid_metabolism|Cyanoamino_acid_metabolism;Metabolism;Metabolism_of_other_amino_acids|Aminobenzoate_degradation;Metabolism;Xenobiotics_biodegradation_and_metabolism|Nitrogen_metabolism;Metabolism;Energy_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps
0.394736842105263	0.289473684210526	0.315789473684211	K00001	zinc-binding_dehydrogenase_(EC:1.6.5.5)	Glycolysis_/_Gluconeogenesis;Metabolism;Carbohydrate_metabolism|Fatty_acid_degradation;Metabolism;Lipid_metabolism|Tyrosine_metabolism;Metabolism;Amino_acid_metabolism|Chloroalkane_and_chloroalkene_degradation;Metabolism;Xenobiotics_biodegradation_and_metabolism|Naphthalene_degradation;Metabolism;Xenobiotics_biodegradation_and_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Degradation_of_aromatic_compounds;Metabolism;Global_and_overview_maps
0.0222222222222222	0.488888888888889	0.488888888888889	none	rbr;_rubrerythrin	none
0.333333333333333	0.166666666666667	0.5	none	hypothetical_protein	none
0.6	0.2	0.2	none	phnXW;_bifunctional_phosphonoacetaldehyde_hydrolase/aminoethylphosphonate_transaminase_(EC:2.6.1.37_3.11.1.1)	none
0.571428571428571	0.142857142857143	0.285714285714286	none	DeoR_family_transcriptional_regulator	none
0.513513513513513	0.27027027027027	0.216216216216216	K14188	dltC;_D-alanine--poly(phosphoribitol)_ligase_subunit_2_(D-alanyl_carrier_protein)_(DCP)_(EC:6.1.1.13)	D-Alanine_metabolism;Metabolism;Metabolism_of_other_amino_acids
0.512820512820513	0.205128205128205	0.282051282051282	K03739	dltB;_D-alanyl_transferase_DltB,_MBOAT_family	none
0.486486486486487	0.189189189189189	0.324324324324324	K03367	dltA;_D-alanine--poly(phosphoribitol)_ligase_subunit_1_(EC:6.1.1.13)	D-Alanine_metabolism;Metabolism;Metabolism_of_other_amino_acids
0.516129032258065	0.161290322580645	0.32258064516129	K03740	dltD;_D-alanine_transferase_DltD	none
0.352941176470588	0.294117647058824	0.352941176470588	none	NAD(P)-binding_oxidoreductase	none
0.24	0.36	0.4	none	membrane_protein	none
0.288888888888889	0.311111111111111	0.4	none	hydrolase,_HAD_superfamily,_IA_subfamily_(EC:3.1.3.-)	none
0.176470588235294	0.352941176470588	0.470588235294118	none	membrane_protein	none
0	0.528455284552846	0.471544715447154	none	hydrolase_(EC:3.1.-.-)	none
0	0.411764705882353	0.588235294117647	K03594	bacterioferritin	none
0.305555555555556	0.277777777777778	0.416666666666667	K03592	modulator_of_DNA_gyrase,_peptidase_U62	none
0.333333333333333	0.222222222222222	0.444444444444444	K03568	regulatory_protease,_U62_family	none
0	0.333333333333333	0.666666666666667	none	oxidoreductase	none
0	0.725	0.275	K02526	kdgT1;_2-keto-3-deoxygluconate_permease	none
0	0.725	0.275	K16849	uxaA';_N-terminus_region_of_carbohydrate_hydrolase,_SAF_domain	Pentose_and_glucuronate_interconversions;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.0163934426229508	0.737704918032787	0.245901639344262	K16850	uxaA;_D-galactate_dehydratase/Altronate_hydrolase_(EC:4.2.1.7)	Pentose_and_glucuronate_interconversions;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.294117647058824	0.294117647058824	0.411764705882353	none	signaling_protein	none
0.275862068965517	0.275862068965517	0.448275862068966	none	hypothetical_protein	none
0.333333333333333	0.280701754385965	0.385964912280702	K02759	celC;_PTS_system_cellobiose-specific_transporter_subunit_IIA_(EC:2.7.1.69)	Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.311688311688312	0.285714285714286	0.402597402597403	K03478	celG;_cellobiose-phosphate_degrading_protein	none
0.272727272727273	0.272727272727273	0.454545454545455	K01222	celF;_cellobiose-6-phosphate_hydrolase,_family_4_(EC:3.2.1.86)	Glycolysis_/_Gluconeogenesis;Metabolism;Carbohydrate_metabolism
0.0625	0.125	0.8125	K02761	celB;_PTS_system_cellobiose-specific_transporter_subunit_IIC	Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.153846153846154	0.153846153846154	0.692307692307692	K02760	celA;_PTS_system_cellobiose-specific_transporter_subunit_IIB_(EC:2.7.1.69)	Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.333333333333333	0.166666666666667	0.5	K03710	GntR_family_transcriptional_regulator	none
0.421052631578947	0.210526315789474	0.368421052631579	none	diguanylate_kinase_signaling_protein_(EC:2.7.7.65)	none
0.326923076923077	0.134615384615385	0.538461538461538	none	hypothetical_protein	none
0.25	0.295918367346939	0.454081632653061	none	hypothetical_protein	none
0.251612903225806	0.264516129032258	0.483870967741935	none	hypothetical_protein	none
0.245614035087719	0.271929824561404	0.482456140350877	none	hypothetical_protein	none
0.28125	0.3125	0.40625	none	hypothetical_protein	none
0.285714285714286	0.285714285714286	0.428571428571429	none	lipoprotein	none
0.22972972972973	0.175675675675676	0.594594594594595	none	hypothetical_protein	none
0.268558951965066	0.331877729257642	0.399563318777293	none	hypothetical_protein	none
0.146551724137931	0.370689655172414	0.482758620689655	none	hypothetical_protein	none
0.298969072164948	0.268041237113402	0.43298969072165	none	hypothetical_protein	none
0.232142857142857	0.357142857142857	0.410714285714286	none	transcriptional_regulator	none
0.194444444444444	0.333333333333333	0.472222222222222	none	hypothetical_protein	none
0	0.666666666666667	0.333333333333333	none	hypothetical_protein	none
0.142857142857143	0.571428571428571	0.285714285714286	none	replication_protein	none
0.142857142857143	0.571428571428571	0.285714285714286	none	essential_recombination_function_protein	none
0.318181818181818	0.181818181818182	0.5	none	HTH-type_transcriptional_regulator	none
0.294117647058824	0.235294117647059	0.470588235294118	none	hypothetical_protein	none
0.285714285714286	0.214285714285714	0.5	none	site-specific_integrase	none
0.0415584415584416	0.571428571428571	0.387012987012987	K02120	atpD;_V-type_ATP_synthase_subunit_D_(EC:3.6.3.14)	Oxidative_phosphorylation;Metabolism;Energy_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.0445026178010471	0.565445026178011	0.390052356020942	K02118	atpB;_V-type_ATP_synthase_subunit_B_(EC:3.6.3.14)	Oxidative_phosphorylation;Metabolism;Energy_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.0429447852760736	0.56441717791411	0.392638036809816	K02117	atpA;_V-type_ATP_synthase_subunit_A_(EC:3.6.3.14)	Oxidative_phosphorylation;Metabolism;Energy_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.0490566037735849	0.562264150943396	0.388679245283019	none	atpF;_V-type_ATP_synthase_subunit_F_(EC:3.6.3.14)	none
0.0411764705882353	0.535294117647059	0.423529411764706	K02119	atpC;_V-type_ATP_synthase_subunit_C_(EC:3.6.3.14)	Oxidative_phosphorylation;Metabolism;Energy_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.048048048048048	0.507507507507508	0.444444444444444	K02121	atpE;_V-type_ATP_synthase_subunit_E_(V-type_ATPase_subunit_E)_(EC:3.6.3.14)	Oxidative_phosphorylation;Metabolism;Energy_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.045016077170418	0.508038585209003	0.446945337620579	K02124	atpK;_V-type_ATP_synthase_subunit_K_(EC:3.6.3.14)	Oxidative_phosphorylation;Metabolism;Energy_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.0439882697947214	0.486803519061584	0.469208211143695	K02123	atpI;_V-type_sodium_ATP_synthase_subunit_I_(EC:3.6.3.15)	Oxidative_phosphorylation;Metabolism;Energy_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.0542168674698795	0.439759036144578	0.506024096385542	none	hypothetical_protein	none
0.125	0.416666666666667	0.458333333333333	none	hypothetical_protein	none
0.387096774193548	0.301075268817204	0.311827956989247	none	hypothetical_protein	none
0.222222222222222	0.333333333333333	0.444444444444444	none	tRNA-binding_protein	none
0.3125	0.3125	0.375	none	signaling_protein	none
0.457424349049965	0.00492610837438424	0.537649542575651	K04072	adhE;_bifunctional_acetaldehyde-CoA/alcohol_dehydrogenase_(EC:1.2.1.10_1.1.1.1)	Glycolysis_/_Gluconeogenesis;Metabolism;Carbohydrate_metabolism|Fatty_acid_degradation;Metabolism;Lipid_metabolism|Tyrosine_metabolism;Metabolism;Amino_acid_metabolism|Benzoate_degradation;Metabolism;Xenobiotics_biodegradation_and_metabolism|Pyruvate_metabolism;Metabolism;Carbohydrate_metabolism|Chloroalkane_and_chloroalkene_degradation;Metabolism;Xenobiotics_biodegradation_and_metabolism|Naphthalene_degradation;Metabolism;Xenobiotics_biodegradation_and_metabolism|Butanoate_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Degradation_of_aromatic_compounds;Metabolism;Global_and_overview_maps
0.0111111111111111	0.872222222222222	0.116666666666667	K06411	spoVFB;_dipicolinate_synthase_subunit_B	none
0	0.883870967741936	0.116129032258065	K06410	dpaA;_dipicolinate_synthase_subunit_A	none
0.333333333333333	0.238095238095238	0.428571428571429	none	hypothetical_protein	none
0.333333333333333	0.380952380952381	0.285714285714286	K03826	acetyltransferase	none
0.5	0.25	0.25	none	hypothetical_protein	none
0.25	0.325	0.425	none	CRISPR-associated_Cas2_family_protein	none
0.240740740740741	0.37037037037037	0.388888888888889	K15342	CRISPR-associated_Cas1_family_protein	none
0.283018867924528	0.358490566037736	0.358490566037736	K07464	CRISPR-associated_Cas4_family_protein	none
0.254237288135593	0.338983050847458	0.406779661016949	K07012	CRISPR-associated_Cas3_family_helicase	none
0.218181818181818	0.363636363636364	0.418181818181818	none	CRISPR-associated_Cas5_family_protein	none
0.24	0.32	0.44	none	CRISPR-associated_autoregulator_DevR_family_protein	none
0.228571428571429	0.314285714285714	0.457142857142857	none	CRISPR-associated_protein,_CXXC-CXXC	none
0.241379310344828	0.310344827586207	0.448275862068966	none	CRISPR-associated_Cas6_family_protein	none
0.230769230769231	0.307692307692308	0.461538461538462	none	Helix-Turn-Helix_DNA-binding_protein	none
0.166666666666667	0.333333333333333	0.5	none	two-component_sensor_histidine_kinase	none
0.25	0.2	0.55	K02051	ssuA2;_ABC_transporter_sulfonate-family_extracellular_solute-binding_protein	none
0.636363636363636	0.0909090909090909	0.272727272727273	none	hypothetical_protein	none
0.833333333333333	0.166666666666667	0	K00526	nrdF;_ribonucleoside-diphosphate_reductase_subunit_beta_(Ribonucleotide_reductase_small_subunit)_(EC:1.17.4.1)	Purine_metabolism;Metabolism;Nucleotide_metabolism|Pyrimidine_metabolism;Metabolism;Nucleotide_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.666666666666667	0.166666666666667	0.166666666666667	K00525	nrdE;_ribonucleoside-diphosphate_reductase_subunit_alpha_(Ribonucleotide_reductase_large_subunit)_(EC:1.17.4.1)	Purine_metabolism;Metabolism;Nucleotide_metabolism|Pyrimidine_metabolism;Metabolism;Nucleotide_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.19047619047619	0.19047619047619	0.619047619047619	none	hypothetical_protein	none
0.421052631578947	0.368421052631579	0.210526315789474	K02013	ABC_transporter_iron-family_ATP-binding_protein_(EC:3.6.3.-)	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0.444444444444444	0.333333333333333	0.222222222222222	K02015	ABC_transporter_iron-family_permease	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0.466666666666667	0.266666666666667	0.266666666666667	K02016	ABC_transporter_iron-family_extracellular_solute-binding_protein	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0.581395348837209	0.27906976744186	0.13953488372093	K01714	dapA1;_dihydrodipicolinate_synthase_1_(EC:4.2.1.52)	Lysine_biosynthesis;Metabolism;Amino_acid_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Biosynthesis_of_amino_acids;Metabolism;Global_and_overview_maps
0.590909090909091	0.25	0.159090909090909	none	hydrolase/isomerase/hydratase	none
0.601769911504425	0.265486725663717	0.132743362831858	K16850	uxaA;_D-galactate_dehydratase/Altronate_hydrolase_(EC:4.2.1.7)	Pentose_and_glucuronate_interconversions;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.544303797468354	0.278481012658228	0.177215189873418	K16849	N-terminus_region_of_carbohydrate_hydrolase,_SAF_domain	Pentose_and_glucuronate_interconversions;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.551724137931034	0.264367816091954	0.183908045977011	K02526	kdgT2;_2-keto-3-deoxygluconate_permease	none
0.373134328358209	0.26865671641791	0.358208955223881	none	IclR_family_transcriptional_regulator	none
0.715596330275229	0.178899082568807	0.105504587155963	none	alcohol_dehydrogenase_(EC:1.1.1.1)	none
0.125	0.65625	0.21875	none	hypothetical_protein	none
0.166666666666667	0.333333333333333	0.5	none	pseudogene	none
0.259259259259259	0.259259259259259	0.481481481481481	none	pyridine_nucleotide-disulfide_oxidoreductase,_class_I	none
0.19047619047619	0.238095238095238	0.571428571428571	K06196	cytochrome_C_assembly_protein	none
0.25	0.1875	0.5625	none	HxlR_family_transcriptional_regulator	none
0.105263157894737	0.157894736842105	0.736842105263158	none	alpha-mannosidase_(EC:3.2.1.24)	none
0.0952380952380952	0.142857142857143	0.761904761904762	K02770	PTS_system_mannose-specfic_transporter_subunit_IIC	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.0555555555555556	0.111111111111111	0.833333333333333	K02769	PTS_system_mannose-specfic_transporter_subunit_IIB_(EC:2.7.1.69)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.157894736842105	0.157894736842105	0.684210526315789	K02768	PTS_system_mannose-specfic_transporter_subunit_IIA	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.0909090909090909	0.181818181818182	0.727272727272727	none	PTS_operon_transcription_antiterminator	none
0.361386138613861	0.321782178217822	0.316831683168317	none	redox-active_protein	none
